"S205643bot",6.435204379685838E-5,0.03211166985463233,1
"Casabero",3.3514869157326264E-6,0.0016723919709505806,1
"82.117.201.26",9.156477464531045E-4,0.4569082254800992,1
"Csyogi",1.1931785528576505E-4,0.05953960978759676,2
"Adam Harangozó",0.0013025636807610737,0.6499792766997757,2
"Le ciel est par dessus le toit",3.5269187709986206E-4,0.17599324667283117,1
"Boberger",0.001957935868890778,0.9770099985764983,1
"186.80.131.174",7.611537602285878E-8,3.798157263540653E-5,1
"Davey2010",0.0019978306152355183,0.9969174770025236,1
"OctraBot",0.0019531627837591965,0.974628229095839,1
"Володимирянин",0.0015177270730468667,0.7573458094503864,20
"Rebuk",1.3782325230656084E-4,0.06877380290097386,1
"Postdlf",0.0019140620442894593,0.9551169601004402,86
"慕尼黑啤酒",0.0010245879032178369,0.5112693637057006,1
"BeneBot*",0.0019459085851327978,0.9710083839812661,34
